State Name,District Name,Market Name,Variety,Group,Arrivals (Tonnes),Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Reported Date,Days,Price Range,Demand Indicator,Rolling_Modal_Price,Lag_1_Month,Lag_2_Months,Price_Change_Rate
Maharashtra,Pune,Pune,Local,Vegetables,237.4,600,1400,1000,2024-10-13,285,800,0.23716283716283718,1931.6666666666667,2100.0,3750.0,-0.4285714285714286
Maharashtra,Pune,Pune,Local,Vegetables,249.8,1500,5000,3250,2024-08-02,213,3500,0.07683789603199016,2010.0,900.0,2500.0,2.25
Maharashtra,Pune,Pune,Local,Vegetables,254.9,1000,2500,1750,2024-04-14,103,1500,0.14557395773843518,2001.6666666666667,2000.0,1750.0,-0.46153846153846156
Maharashtra,Pune,Pune,Local,Vegetables,261.0,500,1200,850,2024-10-20,292,700,0.30669800235017625,1955.0,2250.0,2250.0,-0.5142857142857142
Maharashtra,Pune,Pune,Local,Vegetables,273.0,1000,5000,3000,2024-05-26,145,4000,0.09096967677440854,1946.6666666666667,3250.0,900.0,2.5294117647058822
Maharashtra,Pune,Pune,Local,Vegetables,277.3,1000,1800,1400,2024-02-09,38,800,0.1979300499643112,1960.0,1000.0,850.0,-0.5333333333333333
Maharashtra,Pune,Pune,Local,Vegetables,332.1,400,1200,800,2025-05-31,515,800,0.41460674157303373,1933.3333333333333,1600.0,1750.0,-0.4285714285714286
Maharashtra,Pune,Pune,Local,Vegetables,22.2,600,1600,1100,2024-03-04,62,1000,0.020163487738419618,1935.0,1050.0,900.0,0.375
Maharashtra,Pune,Pune,Local,Vegetables,131.2,700,1200,950,2024-10-31,303,500,0.1379600420609884,1920.0,1400.0,1150.0,-0.13636363636363635
Maharashtra,Pune,Pune,Local,Vegetables,139.1,1000,2500,1750,2024-06-25,175,1500,0.07944031981724728,1926.6666666666667,1550.0,1900.0,0.8421052631578947
Maharashtra,Pune,Pune,Local,Vegetables,159.9,1300,4000,2650,2024-07-03,183,2700,0.060316861561674845,1960.0,1650.0,2000.0,0.5142857142857142
Maharashtra,Pune,Pune,Local,Vegetables,161.5,1500,5000,3250,2024-12-19,352,3500,0.04967702245462934,2025.0,1300.0,2250.0,0.2264150943396226
Maharashtra,Pune,Pune,Local,Vegetables,162.1,600,2200,1400,2024-07-23,203,1600,0.11570306923625981,2028.3333333333333,1300.0,2750.0,-0.5692307692307692
Maharashtra,Pune,Pune,Local,Vegetables,167.6,1500,6000,3750,2024-11-13,316,4500,0.04468141828845641,2123.3333333333335,900.0,2250.0,1.6785714285714284
Maharashtra,Pune,Pune,Local,Vegetables,175.5,1000,2500,1750,2024-01-08,6,1500,0.10022844089091948,2058.3333333333335,3700.0,900.0,-0.5333333333333333
Maharashtra,Pune,Pune,Local,Vegetables,184.9,600,1500,1050,2025-08-27,603,900,0.17592768791627023,2066.6666666666665,800.0,2750.0,-0.4
Maharashtra,Pune,Pune,Local,Vegetables,191.5,600,2000,1300,2024-06-04,154,1400,0.14719446579554188,1760.0,10500.0,1750.0,0.23809523809523814
Maharashtra,Pune,Pune,Local,Vegetables,197.1,1000,4000,2500,2024-02-06,35,3000,0.07880847660935625,1790.0,1600.0,1300.0,0.9230769230769231
Maharashtra,Pune,Pune,Local,Vegetables,207.8,400,1000,700,2025-03-22,445,600,0.2964336661911555,1780.0,1000.0,1250.0,-0.72
Maharashtra,Pune,Pune,Local,Vegetables,211.5,600,1600,1100,2024-01-27,25,1000,0.19209809264305178,1750.0,2000.0,900.0,0.5714285714285714
Maharashtra,Pune,Pune,Local,Vegetables,222.0,600,1400,900,2025-08-09,585,800,0.24639289678135406,1748.3333333333333,950.0,10500.0,-0.18181818181818177
Maharashtra,Pune,Pune,Local,Vegetables,240.2,600,2200,1400,2024-08-29,240,1600,0.17144896502498214,1678.3333333333333,3500.0,2500.0,0.5555555555555556
Maharashtra,Pune,Pune,Local,Vegetables,241.4,600,2500,1550,2024-12-06,339,1900,0.1556415215989684,1700.0,900.0,1300.0,0.1071428571428572
Maharashtra,Pune,Pune,Local,Vegetables,258.3,1000,3000,2000,2024-11-24,327,2000,0.12908545727136433,1723.3333333333333,1300.0,1300.0,0.29032258064516125
Maharashtra,Pune,Pune,Local,Vegetables,261.2,1000,2500,1750,2024-05-14,133,1500,0.1491719017704169,1745.0,1100.0,5220.0,-0.125
Maharashtra,Pune,Pune,Local,Vegetables,323.3,600,1600,1100,2024-11-11,314,1000,0.29364214350590373,1750.0,950.0,3000.0,-0.37142857142857144
Maharashtra,Pune,Pune,Local,Vegetables,128.0,1000,2500,1750,2024-04-29,118,1500,0.07310108509423187,1725.0,2500.0,1750.0,0.5909090909090908
Maharashtra,Pune,Pune,Local,Vegetables,147.7,600,1200,900,2024-10-11,283,600,0.1639289678135405,1696.6666666666667,1750.0,1750.0,-0.48571428571428577
Maharashtra,Pune,Pune,Local,Vegetables,155.3,1000,4500,2750,2024-02-17,46,3500,0.056452199200290806,1705.0,2500.0,3350.0,2.0555555555555554
Maharashtra,Pune,Pune,Local,Vegetables,159.3,700,1200,950,2025-01-22,386,500,0.16750788643533124,1678.3333333333333,1750.0,1750.0,-0.6545454545454545
Maharashtra,Pune,Pune,Local,Vegetables,167.7,500,1200,850,2025-06-24,539,700,0.1970622796709753,1673.3333333333333,1000.0,2100.0,-0.10526315789473684
Maharashtra,Pune,Pune,Local,Vegetables,171.9,1000,4500,2750,2024-09-05,247,3500,0.06248636859323883,1656.6666666666667,3250.0,900.0,2.235294117647059
Maharashtra,Pune,Pune,Local,Vegetables,178.1,600,2000,1300,2024-03-21,79,1400,0.13689469638739432,1641.6666666666667,1750.0,2000.0,-0.5272727272727273
